,Unnamed: 0,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Type,Mean,Mean_pc
781,781,2018-12-17,70.53,76.15,73.19,72.62,7.71,-0.72,7.6,6.75,Petrol,73.1225,5.335
782,782,2018-12-16,70.34,75.96,72.99,72.43,7.42,-0.96,7.31,6.47,Petrol,72.93,5.06
783,783,2018-12-15,70.34,75.96,72.99,72.43,7.42,-0.96,7.31,6.47,Petrol,72.93,5.06
784,784,2018-12-14,70.29,75.91,72.94,72.38,7.35,-1.03,7.23,6.39,Petrol,72.88,4.984999999999999
785,785,2018-12-13,70.29,75.91,72.94,72.38,7.35,-1.03,7.23,6.39,Petrol,72.88,4.984999999999999
786,786,2018-12-12,70.2,75.8,72.82,73.28,7.21,-1.17,7.06,7.72,Petrol,73.025,5.205
787,787,2018-12-11,70.2,75.8,72.82,72.28,7.21,-1.17,7.06,6.25,Petrol,72.775,4.8374999999999995
788,788,2018-12-10,70.31,75.9,72.92,72.37,7.38,-1.04,7.2,6.38,Petrol,72.875,4.9799999999999995
789,789,2018-12-09,70.55,76.13,73.18,72.6,7.74,-0.74,7.59,6.72,Petrol,73.11500000000001,5.3275
790,790,2018-12-08,70.7,76.28,73.33,72.75,7.97,-0.55,7.81,6.94,Petrol,73.265,5.5424999999999995
791,791,2018-12-07,70.92,76.5,73.57,72.97,8.31,-0.26,8.16,7.26,Petrol,73.49000000000001,5.8675
792,792,2018-12-06,71.32,76.9,73.99,73.36,8.92,0.26,8.78,7.83,Petrol,73.8925,6.4475
793,793,2018-12-05,71.72,77.29,74.41,73.75,9.53,0.77,9.39,8.41,Petrol,74.29249999999999,7.025
794,794,2018-12-04,71.72,77.29,74.41,73.75,9.53,0.77,9.39,8.41,Petrol,74.29249999999999,7.025
795,795,2018-12-03,71.93,77.5,74.63,73.96,9.85,1.04,9.72,8.72,Petrol,74.505,7.3325
796,796,2018-12-02,72.23,77.8,74.94,74.25,10.31,1.43,10.17,9.14,Petrol,74.805,7.762500000000001
797,797,2018-12-01,72.53,78.09,75.26,74.55,10.77,1.81,10.64,9.58,Petrol,75.1075,8.2
798,798,2018-11-30,72.87,78.43,75.62,74.88,11.29,2.26,11.17,10.07,Petrol,75.45,8.6975
799,799,2018-11-29,73.24,78.8,76.01,75.24,11.85,2.74,11.75,10.6,Petrol,75.82249999999999,9.235
800,800,2018-11-28,73.57,79.12,76.35,75.57,12.35,3.16,12.25,11.08,Petrol,76.1525,9.71
801,801,2018-11-27,74.07,79.62,76.88,76.06,13.12,3.81,13.03,11.8,Petrol,76.6575,10.44
802,802,2018-11-26,74.49,80.03,77.32,76.47,13.76,4.34,13.67,12.41,Petrol,77.07749999999999,11.045
803,803,2018-11-25,74.84,80.38,77.69,76.82,14.29,4.8,14.22,12.92,Petrol,77.4325,11.5575
804,804,2018-11-24,75.25,80.79,78.12,77.22,14.92,5.33,14.85,13.51,Petrol,77.845,12.1525
805,805,2018-11-23,75.57,81.1,78.46,77.53,15.41,5.74,15.35,13.96,Petrol,78.16499999999999,12.615
806,806,2018-11-22,75.97,81.5,78.88,77.93,16.02,6.26,15.97,14.55,Petrol,78.57,13.2
807,807,2018-11-21,76.38,81.9,79.31,78.33,16.65,6.78,16.6,15.14,Petrol,78.98,13.7925
808,808,2018-11-20,76.38,81.9,79.31,78.33,16.65,6.78,16.6,15.14,Petrol,78.98,13.7925
809,809,2018-11-19,76.52,82.04,79.46,78.47,16.86,6.96,16.82,15.35,Petrol,79.1225,13.9975
810,810,2018-11-18,76.71,82.23,79.66,78.65,17.15,7.21,17.11,15.61,Petrol,79.3125,14.27
811,811,2018-11-17,76.91,82.43,79.87,78.85,17.46,7.47,17.42,15.9,Petrol,79.515,14.5625
812,812,2018-11-16,77.1,82.62,80.07,79.04,17.75,7.72,17.72,16.18,Petrol,79.7075,14.8425
813,813,2018-11-15,77.28,82.8,80.26,79.21,18.02,7.95,17.99,16.43,Petrol,79.88749999999999,15.0975
814,814,2018-11-14,77.43,82.94,80.42,79.36,18.25,8.14,18.23,16.65,Petrol,80.03750000000001,15.317499999999999
815,815,2018-11-13,77.43,82.94,80.42,79.36,18.25,8.14,18.23,16.65,Petrol,80.03750000000001,15.317499999999999
816,816,2018-11-12,77.56,83.07,80.56,79.49,18.45,8.31,18.44,16.85,Petrol,80.17,15.5125
817,817,2018-11-11,77.73,83.24,80.73,79.65,18.71,8.53,18.69,17.08,Petrol,80.3375,15.752500000000001
818,818,2018-11-10,77.89,83.4,80.9,79.81,18.95,8.74,18.94,17.32,Petrol,80.5,15.9875
819,819,2018-11-09,78.06,83.57,81.08,79.98,19.21,8.96,19.2,17.57,Petrol,80.6725,16.235
820,820,2018-11-08,78.21,83.72,81.24,80.13,19.44,9.15,19.44,17.79,Petrol,80.825,16.455000000000002
821,821,2018-11-07,78.42,83.92,81.46,80.33,19.76,9.41,19.76,18.08,Petrol,81.0325,16.7525
822,822,2018-11-06,78.42,83.92,81.46,80.33,19.76,9.41,19.76,18.08,Petrol,81.0325,16.7525
823,823,2018-11-04,78.78,84.28,81.84,80.68,20.31,9.88,20.32,18.59,Petrol,81.39500000000001,17.275
824,824,2018-11-03,78.99,84.49,82.06,80.89,20.63,10.16,20.64,18.9,Petrol,81.6075,17.5825
825,825,2018-11-02,79.18,84.68,82.26,81.08,20.92,10.4,20.94,19.18,Petrol,81.8,17.86
826,826,2018-11-01,79.37,84.86,82.46,81.25,21.21,10.64,21.23,19.43,Petrol,81.985,18.1275
827,827,2018-10-31,79.55,85.04,82.65,81.43,21.49,10.87,21.51,19.7,Petrol,82.1675,18.392500000000002
828,828,2018-10-30,79.55,85.04,82.65,81.43,21.49,10.87,21.51,19.7,Petrol,82.1675,18.392500000000002
829,829,2018-10-29,79.75,85.24,82.86,81.63,21.79,11.13,21.82,19.99,Petrol,82.37,18.682499999999997
830,830,2018-10-28,80.05,85.54,83.18,81.92,22.25,11.53,22.29,20.42,Petrol,82.6725,19.122500000000002
831,831,2018-10-27,80.45,85.93,83.6,82.31,22.86,12.03,22.91,20.99,Petrol,83.07249999999999,19.697499999999998
832,832,2018-10-26,80.85,86.33,84.02,82.71,23.47,12.56,23.52,21.58,Petrol,83.47749999999999,20.2825
833,833,2018-10-25,81.1,86.58,84.28,82.95,23.85,12.88,23.9,21.93,Petrol,83.72749999999999,20.64
834,834,2018-10-24,81.25,86.73,84.44,83.1,24.08,13.08,24.14,22.15,Petrol,83.88,20.862499999999997
835,835,2018-10-23,81.34,86.81,84.53,83.19,24.22,13.18,24.27,22.28,Petrol,83.9675,20.9875
836,836,2018-10-22,81.44,86.91,84.64,83.29,24.37,13.31,24.43,22.43,Petrol,84.07,21.134999999999998
837,837,2018-10-21,81.74,87.21,84.96,83.58,24.83,13.7,24.9,22.86,Petrol,84.37249999999999,21.572499999999998
838,838,2018-10-20,81.99,87.46,85.22,83.83,25.21,14.03,25.29,23.23,Petrol,84.625,21.939999999999998
839,839,2018-10-19,82.38,87.84,85.63,84.21,25.81,14.52,25.89,23.78,Petrol,85.015,22.5
840,840,2018-10-18,82.62,88.08,85.88,84.44,26.18,14.84,26.26,24.12,Petrol,85.255,22.85
841,841,2018-10-17,82.83,88.29,86.1,84.65,26.5,15.11,26.58,24.43,Petrol,85.4675,23.154999999999998
842,842,2018-10-16,82.83,88.29,86.1,84.65,26.5,15.11,26.58,24.43,Petrol,85.4675,23.154999999999998
843,843,2018-10-15,82.72,88.18,85.99,84.54,26.33,14.97,26.42,24.27,Petrol,85.3575,22.9975
844,844,2018-10-14,82.72,88.18,85.99,84.54,26.33,14.97,26.42,24.27,Petrol,85.3575,22.9975
845,845,2018-10-13,82.66,88.12,85.92,84.48,26.24,14.89,26.32,24.18,Petrol,85.295,22.9075
846,846,2018-10-12,82.48,87.94,85.73,84.31,25.96,14.65,26.04,23.93,Petrol,85.11500000000001,22.644999999999996
847,847,2018-10-11,82.36,87.82,85.61,84.19,25.78,14.5,25.86,23.75,Petrol,84.995,22.4725
848,848,2018-10-10,82.26,87.73,85.5,84.09,25.63,14.38,25.7,23.61,Petrol,84.89500000000001,22.33
849,849,2018-10-09,82.26,87.73,85.5,84.09,25.63,14.38,25.7,23.61,Petrol,84.89500000000001,22.33
850,850,2018-10-08,82.03,87.5,85.26,83.87,25.27,14.08,25.35,23.28,Petrol,84.665,21.995
851,851,2018-10-07,81.82,87.29,85.04,83.66,24.95,13.81,25.02,22.98,Petrol,84.4525,21.689999999999998
852,852,2018-10-06,81.68,87.15,84.89,83.52,24.74,13.62,24.8,22.77,Petrol,84.31,21.482499999999998
853,853,2018-10-05,81.5,86.97,84.7,83.3,24.47,13.39,24.52,22.45,Petrol,84.11749999999999,21.2075
854,854,2018-10-04,84.0,91.34,87.33,85.8,28.28,19.09,28.39,26.12,Petrol,87.11749999999999,25.470000000000002
855,855,2018-10-03,83.85,91.2,87.18,85.65,28.05,18.9,28.17,25.9,Petrol,86.97000000000001,25.255
856,856,2018-10-02,83.85,91.2,87.18,85.65,28.05,18.9,28.17,25.9,Petrol,86.97000000000001,25.255
857,857,2018-10-01,83.73,91.08,87.05,85.53,27.87,18.75,27.98,25.72,Petrol,86.84750000000001,25.080000000000002
858,858,2018-09-30,83.49,90.84,86.8,85.3,27.5,18.44,27.61,25.39,Petrol,86.6075,24.735
859,859,2018-09-29,83.4,90.75,86.7,85.21,27.37,18.32,27.46,25.25,Petrol,86.515,24.6
860,860,2018-09-28,83.22,90.57,86.51,85.03,27.09,18.08,27.18,24.99,Petrol,86.3325,24.335
861,861,2018-09-27,83.0,90.35,86.28,84.82,26.76,17.8,26.85,24.68,Petrol,86.11249999999998,24.0225
862,862,2018-09-26,82.86,90.22,86.13,84.68,26.54,17.63,26.62,24.47,Petrol,85.9725,23.815
863,863,2018-09-25,82.86,90.22,86.13,84.68,26.54,17.63,26.62,24.47,Petrol,85.9725,23.815
864,864,2018-09-24,82.72,90.08,85.99,84.54,26.33,17.44,26.42,24.27,Petrol,85.83250000000001,23.615
865,865,2018-09-23,82.61,89.97,85.87,84.44,26.16,17.3,26.24,24.12,Petrol,85.7225,23.455
866,866,2018-09-22,82.44,89.8,85.69,84.27,25.9,17.08,25.98,23.87,Petrol,85.55,23.2075
867,867,2018-09-21,82.32,89.69,85.58,84.16,25.72,16.94,25.82,23.71,Petrol,85.43749999999999,23.0475
868,868,2018-09-20,82.22,89.6,85.48,84.07,25.57,16.82,25.67,23.58,Petrol,85.3425,22.91
869,869,2018-09-19,82.16,89.54,85.41,84.01,25.47,16.74,25.57,23.49,Petrol,85.28,22.817499999999995
870,870,2018-09-18,82.16,89.54,85.41,84.01,25.47,16.74,25.57,23.49,Petrol,85.28,22.817499999999995
871,871,2018-09-17,82.06,89.44,85.31,83.91,25.32,16.61,25.42,23.34,Petrol,85.18,22.6725
872,872,2018-09-16,81.91,89.29,85.15,83.76,25.09,16.41,25.18,23.12,Petrol,85.0275,22.450000000000003
873,873,2018-09-15,81.63,89.01,84.85,83.49,24.66,16.05,24.74,22.73,Petrol,84.745,22.044999999999998
874,874,2018-09-14,81.28,88.67,84.49,83.14,24.13,15.61,24.21,22.21,Petrol,84.395,21.54
875,875,2018-09-12,80.87,88.26,84.05,82.74,23.5,15.07,23.57,21.62,Petrol,83.98,20.939999999999998
876,876,2018-09-11,80.87,88.26,84.05,83.75,23.5,15.07,23.57,23.11,Petrol,84.2325,21.3125
877,877,2018-09-10,80.73,88.12,83.91,83.61,23.29,14.89,23.36,22.9,Petrol,84.0925,21.11
878,878,2018-09-09,80.5,87.89,83.66,83.39,22.94,14.59,22.99,22.58,Petrol,83.85999999999999,20.775
879,879,2018-09-08,80.38,87.77,83.54,83.27,22.76,14.43,22.82,22.4,Petrol,83.74,20.6025
880,880,2018-09-07,79.99,87.39,83.13,82.88,22.16,13.94,22.21,21.83,Petrol,83.3475,20.035
881,881,2018-09-06,79.51,86.91,82.62,82.41,21.43,13.31,21.46,21.14,Petrol,82.86250000000001,19.335
882,882,2018-09-05,79.31,86.72,82.41,82.22,21.12,13.06,21.16,20.86,Petrol,82.66499999999999,19.05
883,883,2018-09-04,79.31,86.72,82.41,82.22,21.12,13.06,21.16,20.86,Petrol,82.66499999999999,19.05
884,884,2018-09-03,79.15,86.56,82.24,82.06,20.88,12.86,20.91,20.62,Petrol,82.5025,18.8175
885,885,2018-09-02,78.84,86.25,81.92,81.76,20.4,12.45,20.44,20.18,Petrol,82.19250000000001,18.3675
886,886,2018-09-01,78.68,86.09,81.75,81.6,20.16,12.24,20.19,19.95,Petrol,82.03,18.134999999999998
887,887,2018-08-31,78.52,85.93,81.58,81.44,19.91,12.03,19.94,19.71,Petrol,81.86749999999999,17.8975
888,888,2018-08-30,78.3,85.72,81.35,81.23,19.58,11.76,19.6,19.4,Petrol,81.65,17.585
889,889,2018-08-29,78.18,85.6,81.22,81.11,19.4,11.6,19.41,19.23,Petrol,81.5275,17.41
890,890,2018-08-28,78.05,85.47,81.09,80.98,19.2,11.43,19.21,19.04,Petrol,81.39750000000001,17.22
891,891,2018-08-27,77.91,85.33,80.94,80.84,18.98,11.25,18.99,18.83,Petrol,81.255,17.0125
892,892,2018-08-26,77.78,85.2,80.8,80.71,18.78,11.08,18.79,18.64,Petrol,81.1225,16.822499999999998
893,893,2018-08-25,77.67,85.09,80.69,80.61,18.62,10.94,18.63,18.49,Petrol,81.015,16.669999999999998
894,894,2018-08-24,77.67,85.09,80.69,80.61,18.62,10.94,18.63,18.49,Petrol,81.015,16.669999999999998
895,895,2018-08-23,77.58,85.0,80.59,80.52,18.48,10.82,18.48,18.36,Petrol,80.92249999999999,16.535
896,896,2018-08-22,77.58,85.0,80.59,80.52,18.48,10.82,18.48,18.36,Petrol,80.92249999999999,16.535
897,897,2018-08-21,77.58,85.0,80.59,80.52,18.48,10.82,18.48,18.36,Petrol,80.92249999999999,16.535
898,898,2018-08-20,77.49,84.91,80.5,80.43,18.34,10.7,18.35,18.23,Petrol,80.8325,16.405
899,899,2018-08-19,77.4,84.82,80.4,80.34,18.2,10.59,18.2,18.09,Petrol,80.74000000000001,16.27
900,900,2018-08-18,77.28,84.71,80.28,80.22,18.02,10.44,18.02,17.92,Petrol,80.6225,16.1
901,901,2018-08-17,77.2,84.63,80.19,80.14,17.9,10.34,17.89,17.8,Petrol,80.53999999999999,15.9825
902,902,2018-08-16,77.2,84.63,80.19,80.14,17.9,10.34,17.89,17.8,Petrol,80.53999999999999,15.9825
903,903,2018-08-15,77.14,84.58,80.14,80.1,17.81,10.27,17.82,17.74,Petrol,80.49,15.909999999999998
904,904,2018-08-14,77.14,84.58,80.14,80.1,17.81,10.27,17.82,17.74,Petrol,80.49,15.909999999999998
905,905,2018-08-13,77.14,84.58,80.14,80.1,17.81,10.27,17.82,17.74,Petrol,80.49,15.909999999999998
906,906,2018-08-12,77.23,84.67,80.23,80.18,17.94,10.39,17.95,17.86,Petrol,80.5775,16.035
907,907,2018-08-11,77.23,84.67,80.23,80.18,17.94,10.39,17.95,17.86,Petrol,80.5775,16.035
908,908,2018-08-10,77.13,84.57,80.13,80.09,17.79,10.26,17.8,17.73,Petrol,80.47999999999999,15.895
909,909,2018-08-09,77.06,84.5,80.05,80.0,17.68,10.17,17.69,17.6,Petrol,80.4025,15.785
910,910,2018-08-08,77.06,84.5,80.05,80.0,17.68,10.17,17.69,17.6,Petrol,80.4025,15.785
911,911,2018-08-07,77.06,84.5,80.05,80.0,17.68,10.17,17.69,17.6,Petrol,80.4025,15.785
912,912,2018-08-06,76.97,84.41,79.96,79.89,17.55,10.05,17.55,17.43,Petrol,80.30749999999999,15.645
913,913,2018-08-05,76.85,84.29,79.83,79.77,17.36,9.9,17.36,17.26,Petrol,80.18499999999999,15.469999999999999
914,914,2018-08-04,76.7,84.14,79.68,79.62,17.14,9.7,17.14,17.04,Petrol,80.035,15.254999999999999
915,915,2018-08-03,76.5,83.94,79.46,79.42,16.83,9.44,16.82,16.74,Petrol,79.83,14.957499999999998
916,916,2018-08-02,76.43,83.87,79.39,79.33,16.72,9.35,16.72,16.61,Petrol,79.755,14.85
917,917,2018-08-01,76.31,83.76,79.26,79.2,16.54,9.2,16.52,16.42,Petrol,79.6325,14.669999999999998
918,918,2018-07-31,76.31,83.76,79.26,79.2,16.54,9.2,16.52,16.42,Petrol,79.6325,14.669999999999998
919,919,2018-07-30,76.25,83.7,79.2,79.14,16.45,9.13,16.44,16.33,Petrol,79.57249999999999,14.587499999999999
920,920,2018-07-29,76.16,83.61,79.11,79.05,16.31,9.01,16.3,16.2,Petrol,79.4825,14.454999999999998
921,921,2018-07-28,76.16,83.61,79.11,79.05,16.31,9.01,16.3,16.2,Petrol,79.4825,14.454999999999998
922,922,2018-07-27,76.23,83.68,79.18,79.1,16.42,9.1,16.41,16.27,Petrol,79.54750000000001,14.55
923,923,2018-07-26,76.23,83.68,79.18,79.1,16.42,9.1,16.41,16.27,Petrol,79.54750000000001,14.55
924,924,2018-07-25,76.23,83.68,79.18,79.1,16.42,9.1,16.41,16.27,Petrol,79.54750000000001,14.55
925,925,2018-07-24,76.23,83.68,79.18,79.1,16.42,9.1,16.41,16.27,Petrol,79.54750000000001,14.55
926,926,2018-07-23,76.3,83.75,79.25,79.15,16.52,9.19,16.51,16.35,Petrol,79.61250000000001,14.642500000000002
927,927,2018-07-21,76.47,83.91,79.43,79.27,16.78,9.4,16.77,16.52,Petrol,79.77,14.8675
928,928,2018-07-20,76.62,84.06,79.59,79.39,17.01,9.6,17.01,16.7,Petrol,79.91499999999999,15.080000000000002
929,929,2018-07-19,76.78,84.22,79.76,79.51,17.26,9.8,17.26,16.87,Petrol,80.0675,15.297500000000003
930,930,2018-07-18,76.84,84.22,79.76,79.51,17.35,9.8,17.26,16.87,Petrol,80.0825,15.32
931,931,2018-07-17,76.84,84.22,79.76,79.51,17.35,9.8,17.26,16.87,Petrol,80.0825,15.32
932,932,2018-07-16,76.84,84.22,79.76,79.51,17.35,9.8,17.26,16.87,Petrol,80.0825,15.32
933,933,2018-07-15,76.95,84.33,79.87,79.61,17.52,9.95,17.42,17.02,Petrol,80.19,15.4775
934,934,2018-07-14,76.95,84.33,79.87,79.61,17.52,9.95,17.42,17.02,Petrol,80.19,15.4775
935,935,2018-07-13,76.76,84.14,79.67,79.42,17.23,9.7,17.13,16.74,Petrol,79.9975,15.2
936,936,2018-07-12,76.59,83.97,79.49,79.26,16.97,9.48,16.86,16.51,Petrol,79.8275,14.955
937,937,2018-07-11,76.53,83.91,79.43,79.2,16.88,9.4,16.77,16.42,Petrol,79.7675,14.8675
938,938,2018-07-10,76.53,83.91,79.43,79.2,16.88,9.4,16.77,16.42,Petrol,79.7675,14.8675
939,939,2018-07-09,76.36,83.75,79.25,79.03,16.62,9.19,16.51,16.17,Petrol,79.5975,14.622500000000002
940,940,2018-07-08,76.13,83.52,79.01,78.8,16.26,8.89,16.16,15.83,Petrol,79.365,14.285
941,941,2018-07-07,75.98,83.37,78.85,78.66,16.04,8.7,15.92,15.63,Petrol,79.215,14.0725
942,942,2018-07-06,75.85,83.24,78.72,78.53,15.84,8.53,15.73,15.43,Petrol,79.085,13.8825
943,943,2018-07-05,75.71,83.1,78.57,78.39,15.62,8.34,15.51,15.23,Petrol,78.9425,13.674999999999999
944,944,2018-07-04,75.55,82.94,78.4,78.23,15.38,8.14,15.26,14.99,Petrol,78.78,13.4425
945,945,2018-07-03,75.55,82.94,78.4,78.23,15.38,8.14,15.26,14.99,Petrol,78.78,13.4425
946,946,2018-07-02,75.55,82.94,78.4,78.23,15.38,8.14,15.26,14.99,Petrol,78.78,13.4425
947,947,2018-07-01,75.55,82.94,78.4,78.23,15.38,8.14,15.26,14.99,Petrol,78.78,13.4425
948,948,2018-06-30,75.55,82.99,78.4,78.23,15.38,8.2,15.26,14.99,Petrol,78.79249999999999,13.4575
949,949,2018-06-29,75.55,83.06,78.4,78.23,15.38,8.29,15.26,14.99,Petrol,78.81,13.48
950,950,2018-06-28,75.55,83.12,78.4,78.23,15.38,8.37,15.26,14.99,Petrol,78.82500000000002,13.5
951,951,2018-06-27,75.55,83.12,78.4,78.23,15.38,8.37,15.26,14.99,Petrol,78.82500000000002,13.5
952,952,2018-06-26,75.55,83.12,78.4,78.23,15.38,8.37,15.26,14.99,Petrol,78.82500000000002,13.5
953,953,2018-06-25,75.69,83.3,78.55,78.37,15.59,8.6,15.48,15.2,Petrol,78.9775,13.717500000000001
954,954,2018-06-24,75.79,83.44,78.65,78.47,15.75,8.79,15.63,15.35,Petrol,79.0875,13.88
955,955,2018-06-23,75.93,83.61,78.8,78.61,15.96,9.01,15.85,15.55,Petrol,79.23750000000001,14.0925
956,956,2018-06-22,76.02,83.74,78.89,78.7,16.1,9.18,15.98,15.68,Petrol,79.33749999999999,14.235
957,957,2018-06-21,76.16,83.92,79.04,78.83,16.31,9.41,16.2,15.88,Petrol,79.4875,14.45
958,958,2018-06-20,76.27,84.06,79.16,78.94,16.48,9.6,16.38,16.04,Petrol,79.60749999999999,14.625
959,959,2018-06-19,76.27,84.06,79.16,78.94,16.48,9.6,16.38,16.04,Petrol,79.60749999999999,14.625
960,960,2018-06-18,76.35,84.18,79.24,79.02,16.6,9.75,16.5,16.15,Petrol,79.6975,14.75
961,961,2018-06-17,76.35,84.18,79.24,79.02,16.6,9.75,16.5,16.15,Petrol,79.6975,14.75
962,962,2018-06-16,76.35,84.18,79.24,79.02,16.6,9.75,16.5,16.15,Petrol,79.6975,14.75
963,963,2018-06-15,76.35,84.18,79.24,79.02,16.6,9.75,16.5,16.15,Petrol,79.6975,14.75
964,964,2018-06-14,76.43,84.26,79.33,79.1,16.72,9.86,16.63,16.27,Petrol,79.78,14.869999999999997
965,965,2018-06-13,76.43,84.26,79.33,79.1,16.72,9.86,16.63,16.27,Petrol,79.78,14.869999999999997
966,966,2018-06-12,76.43,84.26,79.33,79.1,16.72,9.86,16.63,16.27,Petrol,79.78,14.869999999999997
967,967,2018-06-11,76.58,84.41,79.48,79.25,16.95,10.05,16.85,16.49,Petrol,79.93,15.084999999999999
968,968,2018-06-10,76.78,84.61,79.69,79.44,17.26,10.31,17.16,16.77,Petrol,80.13,15.375
969,969,2018-06-09,77.02,84.84,79.95,79.68,17.62,10.61,17.54,17.12,Petrol,80.3725,15.7225
970,970,2018-06-08,77.42,85.24,80.37,80.07,18.23,11.13,18.16,17.7,Petrol,80.775,16.305
971,971,2018-06-07,77.63,85.45,80.59,80.28,18.56,11.41,18.48,18.01,Petrol,80.9875,16.615000000000002
972,972,2018-06-06,77.72,85.54,80.68,80.37,18.69,11.53,18.61,18.14,Petrol,81.0775,16.7425
973,973,2018-06-05,77.83,85.65,80.8,80.47,18.86,11.67,18.79,18.29,Petrol,81.1875,16.9025
974,974,2018-06-04,77.96,85.77,80.94,80.6,19.06,11.83,18.99,18.48,Petrol,81.3175,17.09
975,975,2018-06-03,78.11,85.92,81.09,80.75,19.29,12.02,19.21,18.7,Petrol,81.4675,17.305
976,976,2018-06-02,78.2,86.01,81.19,80.84,19.43,12.14,19.36,18.83,Petrol,81.56,17.439999999999998
977,977,2018-06-01,78.29,86.1,81.28,80.92,19.56,12.26,19.49,18.95,Petrol,81.64750000000001,17.564999999999998
978,978,2018-05-31,78.35,86.16,81.35,80.98,19.65,12.33,19.6,19.04,Petrol,81.71000000000001,17.655
979,979,2018-05-29,78.43,86.24,81.43,81.06,19.78,12.44,19.71,19.15,Petrol,81.79,17.77
980,980,2018-05-28,78.27,86.08,81.26,80.91,19.53,12.23,19.46,18.93,Petrol,81.63,17.5375
981,981,2018-05-27,78.12,85.93,81.11,80.76,19.3,12.03,19.24,18.71,Petrol,81.48,17.32
982,982,2018-05-26,77.97,85.78,80.95,80.61,19.07,11.84,19.01,18.49,Petrol,81.3275,17.1025
983,983,2018-05-25,77.83,85.65,80.8,80.47,18.86,11.67,18.79,18.29,Petrol,81.1875,16.9025
984,984,2018-05-24,77.47,85.29,80.42,80.12,18.31,11.2,18.23,17.77,Petrol,80.825,16.3775
985,985,2018-05-23,77.17,84.99,80.11,79.83,17.85,10.81,17.77,17.35,Petrol,80.525,15.945
986,986,2018-05-22,76.87,84.7,79.79,79.53,17.39,10.43,17.3,16.9,Petrol,80.2225,15.504999999999999
987,987,2018-05-21,76.57,84.4,79.47,79.24,16.94,10.04,16.83,16.48,Petrol,79.91999999999999,15.0725
988,988,2018-05-20,76.24,84.07,79.13,78.91,16.43,9.61,16.33,15.99,Petrol,79.5875,14.59
989,989,2018-05-19,75.91,83.75,78.78,78.59,15.93,9.19,15.82,15.52,Petrol,79.2575,14.115
990,990,2018-05-18,75.61,83.45,78.46,78.29,15.47,8.8,15.35,15.08,Petrol,78.9525,13.675
991,991,2018-05-17,75.32,83.16,78.16,78.01,15.03,8.42,14.91,14.67,Petrol,78.6625,13.2575
992,992,2018-05-16,75.1,82.94,77.93,77.79,14.69,8.14,14.57,14.35,Petrol,78.44,12.9375
993,993,2018-05-15,74.95,82.79,77.77,77.65,14.46,7.94,14.33,14.14,Petrol,78.29,12.717500000000001
994,994,2018-05-14,74.8,82.65,77.61,77.5,14.23,7.76,14.1,13.92,Petrol,78.14,12.502500000000001
995,995,2018-05-13,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
996,996,2018-05-12,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
997,997,2018-05-11,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
998,998,2018-05-10,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
999,999,2018-05-09,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1000,1000,2018-05-08,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1001,1001,2018-05-07,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1002,1002,2018-05-06,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1003,1003,2018-05-05,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1004,1004,2018-05-04,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1005,1005,2018-05-03,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1006,1006,2018-05-02,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1007,1007,2018-05-01,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1008,1008,2018-04-30,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1009,1009,2018-04-29,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1010,1010,2018-04-28,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1011,1011,2018-04-27,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1012,1012,2018-04-26,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1013,1013,2018-04-25,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1014,1014,2018-04-24,74.63,82.48,77.43,77.32,13.97,7.54,13.83,13.66,Petrol,77.965,12.25
1015,1015,2018-04-23,74.5,82.35,77.29,77.2,13.78,7.37,13.63,13.48,Petrol,77.83500000000001,12.065
1016,1016,2018-04-22,74.4,82.25,77.19,77.1,13.62,7.24,13.48,13.33,Petrol,77.735,11.9175
